"2008-10-22T20:08:47.000Z","247017916","Contributor7","David_Siegel:(screenwriter)","120.0","0.7483333333333332","49","0.9366770084588065","37","0.987879123906666"
"2008-10-23T07:20:22.000Z","247123546","RussBot","David_Siegel:(screenwriter)","3.0","0.06666666666666668","2","0.6707908419708387","2","0.6707908419708387","Contributor7","202.89956775477316","79.41852186647344","66.64703074444243"
"2008-11-13T15:21:46.000Z","251567607","Anonymous","David_Siegel:(screenwriter)","16.0","-0.9375","5","0.0","5","0.0","Contributor7","217.70075202867756","82.72762694424317","70.34964356357811","RussBot","86.98391274811367","11.895343613973603","11.895343613973603"
"2008-11-19T20:57:29.000Z","252852404","Anonymous","David_Siegel:(screenwriter)","16.0","0.9375","0","0.0","0","0.0","Contributor7","202.89956775477316","79.41852186647344","66.64703074444243","RussBot","22.251698609982565","11.895343613973603","11.895343613973603","Anonymous","-527.1638891165464","0.0","0.0"
"2008-11-19T21:02:00.000Z","252853318","Anonymous","David_Siegel:(screenwriter)","60.0","0.7133333333333332","27","0.9288668027984851","18","0.9008896232997852","Contributor7","207.52493784036827","61.218443938739945","62.944417925306745","RussBot","264.9975016279742","0.0","0.0","Anonymous","96.65131544829296","0.0","0.0","Anonymous","185.0182324295894","0.0","0.0"
"2009-08-07T15:52:20.000Z","306620663","All Hallow's Wraith","David_Siegel:(screenwriter)","4.0","0.3","0","0.0","0","0.0","Contributor7","203.82464177189217","61.218443938739945","62.944417925306745","RussBot","235.32857014799743","0.0","0.0","Anonymous","96.65131544829296","0.0","0.0","Anonymous","185.0182324295894","0.0","0.0","Anonymous","130.20186492149494","52.49929813911908","39.51572687275941"
"2010-05-13T02:25:40.000Z","361805842","Jesi","David_Siegel:(screenwriter)","11.0","0.490909090909091","6","0.9246915842415184","0","0.0","Contributor7","214.00045596020146","59.56389139985509","62.944417925306745","RussBot","279.83196736796253","0.0","0.0","Anonymous","119.43341123253347","0.0","0.0","Anonymous","207.80032821382986","0.0","0.0","Anonymous","143.62893224152413","52.49929813911908","39.51572687275941","All Hallow's Wraith","66.10988772678935","0.0","0.0"
"2012-01-23T12:40:19.000Z","472791570","Rich Farmbrough","David_Siegel:(screenwriter)","57.0","1.0","42","0.9556230930606746","0","0.0","Contributor7","236.20223237105807","38.05470839435186","62.944417925306745","RussBot","510.4404802350547","0.0","0.0","Anonymous","237.4860893872342","0.0","0.0","Anonymous","325.8530063685306","0.0","0.0","Anonymous","213.205553808948","52.49929813911908","39.51572687275941","All Hallow's Wraith","271.6515386591708","0.0","0.0","Jesi","185.6614115255991","22.995864692827475","0.0"
"2012-08-25T18:14:43.000Z","509120897","HuPi","David_Siegel:(screenwriter)","17.0","-0.2","8","0.7715601549071072","7","0.823679364251047","Contributor7","251.92849066208151","38.05470839435186","62.944417925306745","RussBot","579.2184577568189","0.0","0.0","Anonymous","276.14661556655136","0.0","0.0","Anonymous","353.46766792518565","0.0","0.0","Anonymous","233.95647603081122","52.49929813911908","39.51572687275941","All Hallow's Wraith","332.9534345512846","0.0","0.0","Jesi","226.56306158091468","22.995864692827475","0.0","Rich Farmbrough","151.38237588454265","73.91091326984836","0.0"
"2012-09-11T16:34:43.000Z","511874306","Anonymous","David_Siegel:(screenwriter)","103.0","0.971844660194175","58","0.9972991239253525","14","0.995596824338875","Contributor7","323.1591899802466","38.05470839435186","62.944417925306745","RussBot","890.7422382965748","0.0","0.0","Anonymous","435.6212860562348","0.0","0.0","Anonymous","512.9423384148691","0.0","0.0","Anonymous","305.56750173763345","29.39960695790668","17.288130506832246","All Hallow's Wraith","677.9268486892581","0.0","0.0","Jesi","474.37894132782657","22.995864692827475","0.0","Rich Farmbrough","279.7147603792578","73.91091326984836","0.0","HuPi","271.2152108007602","23.912282872617936","25.22422422857147"
"2012-10-11T19:15:44.000Z","517251419","Anonymous","David_Siegel:(screenwriter)","19.0","-1.0","6","0.0","3","0.0","Contributor7","340.735596305508","38.05470839435186","62.944417925306745","RussBot","967.6117425856055","0.0","0.0","Anonymous","474.9721787744684","0.0","0.0","Anonymous","552.2932311331027","0.0","0.0","Anonymous","328.75970892677475","29.39960695790668","17.288130506832246","All Hallow's Wraith","746.4407323333854","0.0","0.0","Jesi","520.0925502131794","22.995864692827475","0.0","Rich Farmbrough","303.3877245093508","73.91091326984836","0.0","HuPi","309.62332760981195","23.912282872617936","25.22422422857147","Anonymous","204.37571745100303","91.25145722738021","40.96368700780579"
"2012-10-11T19:17:42.000Z","517251738","Pjthepiano","David_Siegel:(screenwriter)","19.0","1.0","0","0.0","0","0.0","RussBot","890.7422382965748","0.0","0.0","Anonymous","435.6212860562348","0.0","0.0","Anonymous","512.9423384148691","0.0","0.0","Anonymous","305.56750173763345","29.39960695790668","17.288130506832246","All Hallow's Wraith","677.9268486892581","0.0","0.0","Jesi","474.37894132782657","22.995864692827475","0.0","Rich Farmbrough","279.7147603792578","73.91091326984836","0.0","HuPi","271.2152108007602","23.912282872617936","25.22422422857147","Anonymous","185.69181064313267","89.70482235911953","38.23277454061874","Anonymous","-584.4210151189211","0.0","0.0"
"2012-11-18T00:50:23.000Z","523588083","Anonymous","David_Siegel:(screenwriter)","3.0","-1.0","3","0.0","1","0.0","Anonymous","441.83458490648223","0.0","0.0","Anonymous","519.1556372651165","0.0","0.0","Anonymous","309.2294291885505","29.39960695790668","17.288130506832246","All Hallow's Wraith","688.7448303172783","0.0","0.0","Jesi","481.59687957288236","22.995864692827475","0.0","Rich Farmbrough","283.45259682085145","73.91091326984836","0.0","HuPi","277.27965029692626","13.664161641495964","25.22422422857147","Anonymous","188.64190119174376","89.70482235911953","38.23277454061874","Anonymous","-473.6886122542834","0.0","0.0","Pjthepiano","73.15131671693369","0.0","0.0"
"2012-11-18T02:39:41.000Z","523601996","WLU","David_Siegel:(screenwriter)","30.0","0.9200000000000003","3","0.0","0","0.0","Anonymous","481.1854776247157","0.0","0.0","Anonymous","282.3752945484922","29.39960695790668","17.288130506832246","All Hallow's Wraith","609.4129650451309","0.0","0.0","Jesi","400.59557260059063","3.832644115471245","0.0","Rich Farmbrough","273.4850329766017","73.91091326984836","0.0","HuPi","203.83254973224837","0.0","0.0","Anonymous","215.8482918067129","86.61155262259818","38.23277454061874","Anonymous","21.59091726887471","0.0","0.0","Pjthepiano","119.55567622018677","0.0","0.0","Anonymous","99.12120289901326","0.0","0.0"
"2012-12-16T00:35:31.000Z","528234448","Ser Amantio di Nicolao","David_Siegel:(screenwriter)","16.0","0.9027777777777778","30","0.9668326072671519","3","0.9951338731090583","Anonymous","300.68493180307735","29.39960695790668","17.288130506832246","All Hallow's Wraith","663.5028731852315","0.0","0.0","Jesi","436.6852638258692","3.832644115471245","0.0","Rich Farmbrough","292.17421518456996","35.19567298564208","0.0","HuPi","234.15474721307862","0.0","0.0","Anonymous","228.1403357592592","95.89136183216225","38.23277454061874","Anonymous","56.39418689631454","0.0","0.0","Pjthepiano","154.3589458476266","0.0","0.0","Anonymous","171.94494380441074","0.0","0.0","WLU","120.26167353290748","0.0","0.0"
"2013-03-24T17:13:14.000Z","546760773","Waacstats","David_Siegel:(screenwriter)","3.0","-0.3333333333333333","2","0.899498553263184","0","0.0","All Hallow's Wraith","674.3208548132515","0.0","0.0","Jesi","443.9032020709248","3.832644115471245","0.0","Rich Farmbrough","295.9120516261636","35.19567298564208","0.0","HuPi","240.21918670924478","0.0","0.0","Anonymous","231.09042630787027","95.89136183216225","38.23277454061874","Anonymous","62.19473183422116","0.0","0.0","Pjthepiano","160.15949078553322","0.0","0.0","Anonymous","184.08223395531033","0.0","0.0","WLU","125.09361577306893","0.0","0.0","Ser Amantio di Nicolao","66.9655542748887","60.39927800201826","15.171612688624473"
"2013-05-02T10:23:07.000Z","553177396","All Hallow's Wraith","David_Siegel:(screenwriter)","6.0","1.0","2","0.9945620434619573","0","0.0","Jesi","448.7151609009619","3.832644115471245","0.0","Rich Farmbrough","298.403942587226","33.43588933635998","0.0","HuPi","244.26214637335542","0.0","0.0","Anonymous","229.77927495293204","92.7980920956409","38.23277454061874","Anonymous","73.79582171003443","0.0","0.0","Pjthepiano","171.76058066134652","0.0","0.0","Anonymous","208.35681425710953","0.0","0.0","WLU","134.75750025339184","0.0","0.0","Ser Amantio di Nicolao","79.39215197538351","60.39927800201826","15.171612688624473","Waacstats","46.52627891178172","11.895343613973603","0.0"
"2013-08-08T22:08:58.000Z","567739323","Anonymous","David_Siegel:(screenwriter)","0.0","0.0","0","0.0","0","0.0","Rich Farmbrough","298.403942587226","33.43588933635998","0.0","HuPi","244.26214637335542","0.0","0.0","Anonymous","229.77927495293204","92.7980920956409","38.23277454061874","Anonymous","73.79582171003443","0.0","0.0","Pjthepiano","171.76058066134652","0.0","0.0","Anonymous","208.35681425710953","0.0","0.0","WLU","134.75750025339184","0.0","0.0","Ser Amantio di Nicolao","79.39215197538351","60.39927800201826","15.171612688624473","Waacstats","46.52627891178172","11.895343613973603","0.0","All Hallow's Wraith","33.72726821614697","11.895343613973603","0.0"
"2013-08-09T19:55:20.000Z","567860230","R'n'B","David_Siegel:(screenwriter)","3.0","1.0","2","0.9928905786507243","0","0.0","HuPi","242.24066654130007","0.0","0.0","Anonymous","228.79591143672835","92.7980920956409","38.23277454061874","Anonymous","71.86230673073223","0.0","0.0","Pjthepiano","169.82706568204426","0.0","0.0","Anonymous","204.31105087347632","0.0","0.0","WLU","125.09361577306896","0.0","0.0","Ser Amantio di Nicolao","93.19948275371107","54.35935020181643","15.171612688624473","Waacstats","58.663569062681304","11.895343613973603","0.0","All Hallow's Wraith","42.92561409327796","11.895343613973603","0.0","Anonymous","0.0","0.0","0.0"
"2015-01-09T17:57:32.000Z","641758340","Camera-On","David_Siegel:(screenwriter)","273.0","0.9531135531135531","167","0.9892156109942043","59","0.9884563603199055","Anonymous","478.7341384718362","89.70482235911953","35.50186207343169","Anonymous","588.1108062044227","0.0","0.0","Pjthepiano","686.0755651557349","0.0","0.0","Anonymous","1284.529874303539","0.0","0.0","WLU","555.1364751474389","0.0","0.0","Ser Amantio di Nicolao","646.1830804257302","54.35935020181643","15.171612688624473","Waacstats","1118.653575574578","5.9476718069868015","0.0","All Hallow's Wraith","879.9750889121982","11.895343613973603","0.0","Anonymous","0.0","0.0","0.0","R'n'B","1126.7451023418446","11.895343613973603","0.0"
"2015-01-10T06:51:57.000Z","641838792","BG19bot","David_Siegel:(screenwriter)","0.0","0.0","1","0.9897311716985309","1","0.9897311716985309","Anonymous","588.1108062044227","0.0","0.0","Pjthepiano","686.0755651557349","0.0","0.0","Anonymous","1284.529874303539","0.0","0.0","WLU","555.1364751474389","0.0","0.0","Ser Amantio di Nicolao","646.1830804257302","54.35935020181643","15.171612688624473","Waacstats","1118.653575574578","5.9476718069868015","0.0","All Hallow's Wraith","879.9750889121982","11.895343613973603","0.0","Anonymous","0.0","0.0","0.0","R'n'B","1126.7451023418446","11.895343613973603","0.0","Camera-On","333.263694380761","168.1823799737538","89.09353342531764"
"2015-01-13T16:26:04.000Z","642324273","Anonymous","David_Siegel:(screenwriter)","3.0","1.0","1","0.9867908700585738","0","0.0","Pjthepiano","664.8069003834105","0.0","0.0","Anonymous","1240.026477083574","0.0","0.0","WLU","537.4193536001803","0.0","0.0","Ser Amantio di Nicolao","623.4009846414898","54.35935020181643","15.171612688624473","Waacstats","1074.1501783546128","5.9476718069868015","0.0","All Hallow's Wraith","846.2478206960513","11.895343613973603","0.0","Anonymous","0.0","0.0","0.0","R'n'B","1082.241705121879","11.895343613973603","0.0","Camera-On","318.17083309678384","167.16923310644205","89.09353342531764","BG19bot","0.0","7.848","7.848"
"2015-04-22T04:45:50.000Z","658118055","Ser Amantio di Nicolao","David_Siegel:(screenwriter)","5.0","1.0","1","0.9814677724999062","1","0.9814677724999062","Pjthepiano","674.4744752799215","0.0","0.0","Anonymous","1260.25529400174","0.0","0.0","WLU","545.4725906671162","0.0","0.0","Waacstats","1094.3789952727789","5.9476718069868015","0.0","All Hallow's Wraith","861.5783971579363","11.895343613973603","0.0","Anonymous","0.0","0.0","0.0","R'n'B","1102.4705220400451","11.895343613973603","0.0","Camera-On","321.50014073295523","167.16923310644205","89.09353342531764","BG19bot","0.0","7.848","7.848","Anonymous","42.48051552814853","7.848","0.0"
"2015-05-29T04:18:51.000Z","664515402","Ekabhishek","David_Siegel:(screenwriter)","5.0","1.0","3","0.96875","3","0.96875","WLU","553.5258277340519","0.0","0.0","Ser Amantio di Nicolao","644.111980808981","54.35935020181643","15.171612688624473","Waacstats","1114.6078121909447","5.9476718069868015","0.0","All Hallow's Wraith","876.9089736198212","11.895343613973603","0.0","Anonymous","0.0","0.0","0.0","R'n'B","1122.6993389582112","11.895343613973603","0.0","Camera-On","324.82944836912674","167.16923310644205","89.09353342531764","BG19bot","0.0","7.848","7.848","Anonymous","62.70933244631449","7.848","0.0","Ser Amantio di Nicolao","46.72277780697774","7.848","7.848"
"2016-04-15T08:34:16.000Z","715358073","KasparBot","David_Siegel:(screenwriter)","56.0","0.0","0","0.0","0","0.0","Ser Amantio di Nicolao","682.7725069882982","8.053237066935768","15.171612688624473","Waacstats","1308.8044546053382","0.0","0.0","All Hallow's Wraith","1024.0825076539172","11.895343613973603","0.0","Anonymous","0.0","0.0","0.0","R'n'B","1316.8959813726046","11.895343613973603","0.0","Camera-On","352.3517248281439","165.1429393718185","89.09353342531764","BG19bot","0.0","7.848","7.848","Anonymous","289.2720819297733","7.848","0.0","Ser Amantio di Nicolao","231.41517007926626","7.848","7.848","Ekabhishek","214.92477791209762","15.171612688624473","15.171612688624473"
